ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Contribution_ID
86302,58,192,D,1150,,,58
86308,59,192,D,1150,,,59
86315,60,192,X,1151,,,60
86320,61,192,D,1150,,,61
86326,62,192,D,1150,,,62
86332,63,192,D,1150,,,63
86338,64,192,D,1150,,,64
86344,65,192,D,1150,,,65
86352,66,192,?,1152,,,66
86356,67,192,D,1150,,,67
86362,68,192,D,1150,,,68
86369,69,192,X,1151,,,69
86375,70,192,X,1151,,,70
86380,71,192,D,1150,,,71
86386,72,192,D,1150,,,72
86392,73,192,D,1150,,,73
86398,74,192,D,1150,,,74
105939,75,192,D,1150,,,75
106174,76,192,D,1150,,,76
86410,1,193,D,1156,,,1
86415,2,193,C,1155,,,2
86420,3,193,B,1154,,,3
86425,4,193,A,1153,,,4
86433,5,193,C,1155,,,5
86439,6,193,C,1155,,,6
86443,7,193,A,1153,,,7
86451,8,193,C,1155,,,8
86456,9,193,B,1154,,,9
86462,10,193,B,1154,,,10
86469,11,193,C,1155,,,11
86478,12,193,?,1158,,,12
86479,13,193,A,1153,,,13
86489,14,193,X,1157,,,14
86492,15,193,B,1154,,,15
86498,16,193,B,1154,,,16
86504,17,193,B,1154,,,17
86510,18,193,B,1154,,,18
86516,19,193,B,1154,,,19
86522,20,193,B,1154,,,20
86527,21,193,A,1153,,,21
86535,22,193,C,1155,,,22
86542,23,193,D,1156,,,23
86547,24,193,C,1155,,,24
86554,25,193,D,1156,,,25
86559,26,193,C,1155,,,26
86564,27,193,B,1154,,,27
86572,28,193,D,1156,,,28
86576,29,193,B,1154,,,29
86584,30,193,D,1156,,,30
86591,31,193,X,1157,,,31
86595,32,193,D,1156,,,32
86602,33,193,D,1156,,,33
86607,34,193,C,1155,,,34
86613,35,193,C,1155,,,35
86620,36,193,D,1156,,,36
86626,37,193,C,1155,,,37
86631,38,193,C,1155,,,38
86638,39,193,D,1156,,,39
86643,40,193,C,1155,,,40
86650,41,193,D,1156,,,41
86656,42,193,D,1156,,,42
86662,43,193,D,1156,,,43
86669,44,193,X,1157,,,44
86675,45,193,X,1157,,,45
86682,46,193,?,1158,,,46
86686,47,193,D,1156,,,47
86692,48,193,D,1156,,,48
86698,49,193,D,1156,,,49
86703,50,193,C,1155,,,50
86710,51,193,D,1156,,,51
86715,52,193,C,1155,,,52
86722,53,193,D,1156,,,53
86726,54,193,B,1154,,,54
86734,55,193,D,1156,,,55
86737,56,193,A,1153,,,56
86746,57,193,D,1156,,,57
86752,58,193,D,1156,,,58
86756,59,193,B,1154,,,59
86762,60,193,B,1154,,,60
86768,61,193,B,1154,,,61
86773,62,193,A,1153,,,62
86779,63,193,A,1153,,,63
86788,64,193,D,1156,,,64
86791,65,193,A,1153,,,65
86797,66,193,A,1153,,,66
86808,67,193,?,1158,,,67
86811,68,193,C,1155,,,68
86816,69,193,B,1154,,,69
86825,70,193,X,1157,,,70
86828,71,193,B,1154,,,71
86835,72,193,C,1155,,,72
86840,73,193,B,1154,,,73
86847,74,193,C,1155,,,74
105940,75,193,C,1155,,,75
106175,76,193,D,1156,,,76
86860,1,194,D,1162,,,1
86866,2,194,D,1162,,,2
86870,3,194,B,1160,,,3
86878,4,194,D,1162,,,4
86884,5,194,D,1162,,,5
86888,6,194,B,1160,,,6
86895,7,194,C,1161,,,7
86902,8,194,D,1162,,,8
86910,9,194,?,1164,,,9
86913,10,194,C,1161,,,10
86920,11,194,D,1162,,,11
86924,12,194,B,1160,,,12
86934,13,194,?,1164,,,13
86939,14,194,X,1163,,,14
86942,15,194,B,1160,,,15
86948,16,194,B,1160,,,16
86956,17,194,D,1162,,,17
86962,18,194,D,1162,,,18
86967,19,194,C,1161,,,19
86972,20,194,B,1160,,,20
86980,21,194,B,1160,,,21
86986,22,194,D,1162,,,22
86992,23,194,D,1162,,,23
86998,24,194,D,1162,,,24
87004,25,194,D,1162,,,25
87010,26,194,D,1162,,,26
87014,27,194,B,1160,,,27
87022,28,194,D,1162,,,28
87026,29,194,C,1161,,,29
87034,30,194,D,1162,,,30
87041,31,194,X,1163,,,31
87046,32,194,D,1162,,,32
87050,33,194,B,1160,,,33
87057,34,194,C,1161,,,34
87064,35,194,D,1162,,,35
87070,36,194,D,1162,,,36
87075,37,194,C,1161,,,37
87080,38,194,B,1160,,,38
87088,39,194,C,1161,,,39
87092,40,194,B,1160,,,40
87099,41,194,C,1161,,,41
87103,42,194,A,1159,,,42
87110,43,194,B,1160,,,43
87115,44,194,A,1159,,,44
87125,45,194,X,1163,,,45
87127,46,194,C,1161,,,46
87136,47,194,D,1162,,,47
87142,48,194,D,1162,,,48
87145,49,194,A,1159,,,49
87152,50,194,B,1160,,,50
87159,51,194,C,1161,,,51
87163,52,194,A,1159,,,52
87172,53,194,D,1162,,,53
87175,54,194,D,1162,,,54
87184,55,194,D,1162,,,55
87187,56,194,A,1159,,,56
87196,57,194,D,1162,,,57
87200,58,194,B,1160,,,58
87208,59,194,D,1162,,,59
87212,60,194,B,1160,,,60
87219,61,194,C,1161,,,61
87226,62,194,D,1162,,,62
87232,63,194,D,1162,,,63
87240,64,194,?,1164,,,64
87243,65,194,C,1161,,,65
87252,66,194,?,1164,,,66
87255,67,194,C,1161,,,67
87259,68,194,A,1159,,,68
87266,69,194,B,1160,,,69
87276,70,194,?,1164,,,70
87280,71,194,D,1162,,,71
87286,72,194,D,1162,,,72
87294,73,194,?,1164,,,73
87298,74,194,D,1162,,,74
105941,75,194,C,1161,,,75
106176,76,194,D,1162,,,76
87310,1,195,D,1168,,,1
87316,2,195,D,1168,,,2
87322,3,195,D,1168,,,3
87328,4,195,D,1168,,,4
87334,5,195,D,1168,,,5
87340,6,195,D,1168,,,6
87348,7,195,?,1170,,,7
87352,8,195,D,1168,,,8
87358,9,195,D,1168,,,9
87364,10,195,D,1168,,,10
87370,11,195,D,1168,,,11
87376,12,195,D,1168,,,12
87382,13,195,D,1168,,,13
87389,14,195,X,1169,,,14
87394,15,195,D,1168,,,15
87400,16,195,D,1168,,,16
87406,17,195,D,1168,,,17
87412,18,195,D,1168,,,18
87418,19,195,D,1168,,,19
87424,20,195,D,1168,,,20
87430,21,195,D,1168,,,21
87437,22,195,X,1169,,,22
87442,23,195,D,1168,,,23
87448,24,195,D,1168,,,24
87454,25,195,D,1168,,,25
87460,26,195,D,1168,,,26
87466,27,195,D,1168,,,27
87472,28,195,D,1168,,,28
87478,29,195,D,1168,,,29
87484,30,195,D,1168,,,30
87491,31,195,X,1169,,,31
87496,32,195,D,1168,,,32
87502,33,195,D,1168,,,33
87508,34,195,D,1168,,,34
87514,35,195,D,1168,,,35
87520,36,195,D,1168,,,36
87526,37,195,D,1168,,,37
87532,38,195,D,1168,,,38
87538,39,195,D,1168,,,39
87544,40,195,D,1168,,,40
87550,41,195,D,1168,,,41
87556,42,195,D,1168,,,42
87562,43,195,D,1168,,,43
87568,44,195,D,1168,,,44
87575,45,195,X,1169,,,45
87581,46,195,X,1169,,,46
87586,47,195,D,1168,,,47
87592,48,195,D,1168,,,48
87598,49,195,D,1168,,,49
87603,50,195,D,1168,,,50
87610,51,195,D,1168,,,51
87616,52,195,D,1168,,,52
87622,53,195,D,1168,,,53
87629,54,195,X,1169,,,54
87634,55,195,D,1168,,,55
87640,56,195,D,1168,,,56
87643,57,195,A,1165,,,57
87650,58,195,B,1166,,,58
87659,59,195,X,1169,,,59
87665,60,195,X,1169,,,60
87670,61,195,D,1168,,,61
87674,62,195,B,1166,,,62
87684,63,195,?,1170,,,63
87688,64,195,D,1168,,,64
87694,65,195,D,1168,,,65
87702,66,195,?,1170,,,66
87706,67,195,D,1168,,,67
87712,68,195,D,1168,,,68
87718,69,195,D,1168,,,69
87725,70,195,X,1169,,,70
87729,71,195,C,1167,,,71
87736,72,195,D,1168,,,72
87742,73,195,D,1168,,,73
87748,74,195,D,1168,,,74
105942,75,195,?,1170,,,75
106177,76,195,D,1168,,,76
87760,1,196,D,1174,,,1
87766,2,196,D,1174,,,2
87772,3,196,D,1174,,,3
87778,4,196,D,1174,,,4
87784,5,196,D,1174,,,5
87790,6,196,D,1174,,,6
87796,7,196,D,1174,,,7
87802,8,196,D,1174,,,8
87808,9,196,D,1174,,,9
87814,10,196,D,1174,,,10
87820,11,196,D,1174,,,11
87826,12,196,D,1174,,,12
87832,13,196,D,1174,,,13
87839,14,196,X,1175,,,14
87844,15,196,D,1174,,,15
87850,16,196,D,1174,,,16
87856,17,196,D,1174,,,17
87864,18,196,?,1176,,,18
87868,19,196,D,1174,,,19
87873,20,196,C,1173,,,20
87880,21,196,D,1174,,,21
87887,22,196,X,1175,,,22
87892,23,196,D,1174,,,23
87898,24,196,D,1174,,,24
87903,25,196,C,1173,,,25
87910,26,196,D,1174,,,26
87918,27,196,?,1176,,,27
87922,28,196,D,1174,,,28
87927,29,196,?,1176,,,29
87934,30,196,D,1174,,,30
87941,31,196,X,1175,,,31
87946,32,196,D,1174,,,32
87952,33,196,D,1174,,,33
87958,34,196,D,1174,,,34
87964,35,196,D,1174,,,35
87972,36,196,?,1176,,,36
87976,37,196,D,1174,,,37
87982,38,196,D,1174,,,38
87988,39,196,D,1174,,,39
87994,40,196,D,1174,,,40
88000,41,196,D,1174,,,41
88006,42,196,D,1174,,,42
88012,43,196,D,1174,,,43
88018,44,196,D,1174,,,44
88025,45,196,X,1175,,,45
88030,46,196,D,1174,,,46
88035,47,196,C,1173,,,47
88042,48,196,D,1174,,,48
88048,49,196,D,1174,,,49
88052,50,196,B,1172,,,50
88060,51,196,D,1174,,,51
88066,52,196,D,1174,,,52
88072,53,196,D,1174,,,53
88077,54,196,C,1173,,,54
88084,55,196,D,1174,,,55
88090,56,196,D,1174,,,56
88096,57,196,D,1174,,,57
88099,58,196,A,1171,,,58
88109,59,196,X,1175,,,59
88115,60,196,X,1175,,,60
88120,61,196,D,1174,,,61
88126,62,196,D,1174,,,62
88132,63,196,D,1174,,,63
88138,64,196,D,1174,,,64
88146,65,196,?,1176,,,65
88152,66,196,?,1176,,,66
88157,67,196,X,1175,,,67
88162,68,196,D,1174,,,68
88170,69,196,?,1176,,,69
88175,70,196,X,1175,,,70
88180,71,196,D,1174,,,71
88186,72,196,D,1174,,,72
88192,73,196,D,1174,,,73
88198,74,196,D,1174,,,74
105943,75,196,D,1174,,,75
106178,76,196,D,1174,,,76
88212,1,197,?,1182,,,1
88216,2,197,D,1180,,,2
88222,3,197,D,1180,,,3
88228,4,197,D,1180,,,4
88234,5,197,D,1180,,,5
88238,6,197,B,1178,,,6
88245,7,197,C,1179,,,7
88250,8,197,B,1178,,,8
88258,9,197,D,1180,,,9
88263,10,197,C,1179,,,10
88272,11,197,?,1182,,,11
88278,12,197,?,1182,,,12
88284,13,197,?,1182,,,13
88290,14,197,?,1182,,,14
88292,15,197,B,1178,,,15
88298,16,197,B,1178,,,16
88305,17,197,C,1179,,,17
88314,18,197,?,1182,,,18
88318,19,197,D,1180,,,19
88322,20,197,B,1178,,,20
88330,21,197,D,1180,,,21
88338,22,197,?,1182,,,22
88341,23,197,C,1179,,,23
88348,24,197,D,1180,,,24
88352,25,197,B,1178,,,25
88362,26,197,?,1182,,,26
88364,27,197,B,1178,,,27
88372,28,197,D,1180,,,28
88378,29,197,D,1180,,,29
88382,30,197,B,1178,,,30
88391,31,197,X,1181,,,31
88396,32,197,D,1180,,,32
88402,33,197,D,1180,,,33
88408,34,197,D,1180,,,34
88413,35,197,C,1179,,,35
88420,36,197,D,1180,,,36
88426,37,197,D,1180,,,37
88431,38,197,C,1179,,,38
88438,39,197,D,1180,,,39
88444,40,197,D,1180,,,40
88450,41,197,D,1180,,,41
88455,42,197,C,1179,,,42
88461,43,197,C,1179,,,43
88468,44,197,D,1180,,,44
88476,45,197,?,1182,,,45
88482,46,197,?,1182,,,46
88484,47,197,B,1178,,,47
88490,48,197,B,1178,,,48
88496,49,197,B,1178,,,49
88502,50,197,B,1178,,,50
88509,51,197,C,1179,,,51
88513,52,197,B,1178,,,52
88522,53,197,D,1180,,,53
88527,54,197,C,1179,,,54
88534,55,197,D,1180,,,55
88540,56,197,D,1180,,,56
88545,57,197,C,1179,,,57
88551,58,197,C,1179,,,58
88557,59,197,C,1179,,,59
88565,60,197,X,1181,,,60
88570,61,197,D,1180,,,61
88576,62,197,D,1180,,,62
88582,63,197,D,1180,,,63
88586,64,197,B,1178,,,64
88594,65,197,D,1180,,,65
88602,66,197,?,1182,,,66
88606,67,197,D,1180,,,67
88612,68,197,D,1180,,,68
88618,69,197,D,1180,,,69
88625,70,197,X,1181,,,70
88630,71,197,D,1180,,,71
88636,72,197,D,1180,,,72
88642,73,197,D,1180,,,73
88648,74,197,D,1180,,,74
105944,75,197,C,1179,,,75
106179,76,197,D,1180,,,76
88662,1,198,?,1188,,,1
88665,2,198,D,1186,,,2
88670,3,198,B,1184,,,3
88678,4,198,D,1186,,,4
88684,5,198,D,1186,,,5
88690,6,198,D,1186,,,6
88698,7,198,?,1188,,,7
88701,8,198,C,1185,,,8
88708,9,198,D,1186,,,9
88714,10,198,D,1186,,,10
88719,11,198,C,1185,,,11
88728,12,198,?,1188,,,12
88731,13,198,C,1185,,,13
88740,14,198,?,1188,,,14
88743,15,198,C,1185,,,15
88749,16,198,C,1185,,,16
88758,17,198,?,1188,,,17
88760,18,198,B,1184,,,18
88768,19,198,D,1186,,,19
88773,20,198,C,1185,,,20
88779,21,198,C,1185,,,21
88788,22,198,?,1188,,,22
88794,23,198,?,1188,,,23
88798,24,198,D,1186,,,24
88804,25,198,D,1186,,,25
88812,26,198,?,1188,,,26
88814,27,198,B,1184,,,27
88822,28,198,D,1186,,,28
88826,29,198,?,1188,,,29
88834,30,198,D,1186,,,30
88841,31,198,X,1187,,,31
88844,32,198,B,1184,,,32
88852,33,198,D,1186,,,33
88857,34,198,C,1185,,,34
88864,35,198,D,1186,,,35
88870,36,198,D,1186,,,36
88875,37,198,C,1185,,,37
88880,38,198,B,1184,,,38
88888,39,198,D,1186,,,39
88895,40,198,?,1188,,,40
88900,41,198,D,1186,,,41
88904,42,198,?,1188,,,42
88910,43,198,B,1184,,,43
88920,44,198,?,1188,,,44
88925,45,198,X,1187,,,45
88930,46,198,D,1186,,,46
88936,47,198,D,1186,,,47
88940,48,198,B,1184,,,48
88947,49,198,C,1185,,,49
88952,50,198,B,1184,,,50
88960,51,198,D,1186,,,51
88963,52,198,A,1183,,,52
88974,53,198,?,1188,,,53
88976,54,198,B,1184,,,54
88984,55,198,D,1186,,,55
88990,56,198,D,1186,,,56
88995,57,198,C,1185,,,57
88999,58,198,A,1183,,,58
89006,59,198,B,1184,,,59
89015,60,198,X,1187,,,60
89020,61,198,D,1186,,,61
89028,62,198,?,1188,,,62
89032,63,198,D,1186,,,63
89036,64,198,B,1184,,,64
89043,65,198,C,1185,,,65
89052,66,198,?,1188,,,66
89058,67,198,?,1188,,,67
89062,68,198,D,1186,,,68
89068,69,198,D,1186,,,69
89075,70,198,X,1187,,,70
89080,71,198,D,1186,,,71
89086,72,198,D,1186,,,72
89094,73,198,?,1188,,,73
89100,74,198,?,1188,,,74
105945,75,198,D,1186,,,75
106180,76,198,D,1186,,,76
89110,1,199,D,1192,,,1
89116,2,199,D,1192,,,2
89122,3,199,D,1192,,,3
89128,4,199,D,1192,,,4
89134,5,199,D,1192,,,5
89140,6,199,D,1192,,,6
89147,7,199,X,1193,,,7
89152,8,199,D,1192,,,8
89158,9,199,D,1192,,,9
89164,10,199,D,1192,,,10
89170,11,199,D,1192,,,11
89176,12,199,D,1192,,,12
89184,13,199,?,1194,,,13
89190,14,199,?,1194,,,14
89194,15,199,D,1192,,,15
89200,16,199,D,1192,,,16
89208,17,199,?,1194,,,17
89212,18,199,D,1192,,,18
89218,19,199,D,1192,,,19
89224,20,199,D,1192,,,20
89230,21,199,D,1192,,,21
89235,22,199,?,1194,,,22
89242,23,199,D,1192,,,23
89248,24,199,D,1192,,,24
89254,25,199,D,1192,,,25
89260,26,199,D,1192,,,26
89268,27,199,?,1194,,,27
89272,28,199,D,1192,,,28
89277,29,199,?,1194,,,29
89284,30,199,D,1192,,,30
89291,31,199,X,1193,,,31
89296,32,199,D,1192,,,32
89302,33,199,D,1192,,,33
89308,34,199,D,1192,,,34
89314,35,199,D,1192,,,35
89320,36,199,D,1192,,,36
89326,37,199,D,1192,,,37
89332,38,199,D,1192,,,38
89338,39,199,D,1192,,,39
89344,40,199,D,1192,,,40
89350,41,199,D,1192,,,41
89355,42,199,C,1191,,,42
89362,43,199,D,1192,,,43
89368,44,199,D,1192,,,44
89375,45,199,X,1193,,,45
89380,46,199,D,1192,,,46
89386,47,199,D,1192,,,47
89394,48,199,?,1194,,,48
89398,49,199,D,1192,,,49
89402,50,199,B,1190,,,50
89410,51,199,D,1192,,,51
89414,52,199,B,1190,,,52
89422,53,199,B,1190,,,53
89427,54,199,C,1191,,,54
89434,55,199,D,1192,,,55
89440,56,199,D,1192,,,56
89446,57,199,D,1192,,,57
89452,58,199,D,1192,,,58
89459,59,199,X,1193,,,59
89465,60,199,X,1193,,,60
89470,61,199,D,1192,,,61
89476,62,199,D,1192,,,62
89482,63,199,D,1192,,,63
89488,64,199,D,1192,,,64
89494,65,199,D,1192,,,65
89502,66,199,?,1194,,,66
89506,67,199,D,1192,,,67
89512,68,199,D,1192,,,68
89518,69,199,D,1192,,,69
89525,70,199,X,1193,,,70
89530,71,199,D,1192,,,71
89536,72,199,D,1192,,,72
89542,73,199,D,1192,,,73
89548,74,199,D,1192,,,74
105946,75,199,D,1192,,,75
106181,76,199,D,1192,,,76
89560,1,200,D,1198,,,1
89566,2,200,D,1198,,,2
89572,3,200,D,1198,,,3
89578,4,200,D,1198,,,4
89584,5,200,D,1198,,,5
89590,6,200,D,1198,,,6
89597,7,200,X,1199,,,7
89602,8,200,D,1198,,,8
89608,9,200,D,1198,,,9
89614,10,200,D,1198,,,10
89618,11,200,B,1196,,,11
89626,12,200,D,1198,,,12
89632,13,200,D,1198,,,13
89639,14,200,X,1199,,,14
89643,15,200,C,1197,,,15
89648,16,200,B,1196,,,16
89656,17,200,D,1198,,,17
89663,18,200,X,1199,,,18
89668,19,200,D,1198,,,19
89673,20,200,C,1197,,,20
89677,21,200,A,1195,,,21
89686,22,200,D,1198,,,22
89692,23,200,D,1198,,,23
89695,24,200,A,1195,,,24
89704,25,200,D,1198,,,25
89709,26,200,C,1197,,,26
89713,27,200,A,1195,,,27
89719,28,200,A,1195,,,28
89727,29,200,C,1197,,,29
89731,30,200,A,1195,,,30
89741,31,200,X,1199,,,31
89743,32,200,A,1195,,,32
89749,33,200,A,1195,,,33
89758,34,200,D,1198,,,34
89762,35,200,B,1196,,,35
89767,36,200,A,1195,,,36
89774,37,200,B,1196,,,37
89779,38,200,A,1195,,,38
89788,39,200,D,1198,,,39
89791,40,200,A,1195,,,40
89800,41,200,D,1198,,,41
89803,42,200,A,1195,,,42
89811,43,200,C,1197,,,43
89815,44,200,A,1195,,,44
89825,45,200,X,1199,,,45
89831,46,200,X,1199,,,46
89836,47,200,D,1198,,,47
89842,48,200,D,1198,,,48
89847,49,200,C,1197,,,49
89854,50,200,D,1198,,,50
89860,51,200,D,1198,,,51
89866,52,200,D,1198,,,52
89872,53,200,D,1198,,,53
89879,54,200,X,1199,,,54
89884,55,200,D,1198,,,55
89890,56,200,D,1198,,,56
89896,57,200,D,1198,,,57
89902,58,200,D,1198,,,58
89908,59,200,D,1198,,,59
89915,60,200,X,1199,,,60
89920,61,200,D,1198,,,61
89926,62,200,D,1198,,,62
89932,63,200,D,1198,,,63
89938,64,200,D,1198,,,64
89946,65,200,?,1200,,,65
89952,66,200,?,1200,,,66
89956,67,200,D,1198,,,67
89962,68,200,D,1198,,,68
89965,69,200,A,1195,,,69
89976,70,200,?,1200,,,70
89980,71,200,D,1198,,,71
89986,72,200,D,1198,,,72
89990,73,200,B,1196,,,73
89998,74,200,D,1198,,,74
105947,75,200,D,1198,,,75
106182,76,200,D,1198,,,76
90010,1,201,D,1204,,,1
90016,2,201,D,1204,,,2
90022,3,201,D,1204,,,3
90028,4,201,D,1204,,,4
90034,5,201,D,1204,,,5
90040,6,201,D,1204,,,6
90045,7,201,C,1203,,,7
90052,8,201,D,1204,,,8
90058,9,201,D,1204,,,9
90064,10,201,D,1204,,,10
90068,11,201,B,1202,,,11
90076,12,201,D,1204,,,12
90081,13,201,C,1203,,,13
90089,14,201,X,1205,,,14
90094,15,201,D,1204,,,15
90099,16,201,C,1203,,,16
90106,17,201,D,1204,,,17
90113,18,201,X,1205,,,18
90118,19,201,D,1204,,,19
90123,20,201,C,1203,,,20
90127,21,201,A,1201,,,21
90138,22,201,?,1206,,,22
90142,23,201,D,1204,,,23
90146,24,201,B,1202,,,24
90152,25,201,B,1202,,,25
90159,26,201,C,1203,,,26
90163,27,201,A,1201,,,27
90169,28,201,A,1201,,,28
90176,29,201,A,1201,,,29
90181,30,201,A,1201,,,30
90187,31,201,A,1201,,,31
90193,32,201,A,1201,,,32
90199,33,201,A,1201,,,33
90208,34,201,D,1204,,,34
90211,35,201,A,1201,,,35
90217,36,201,A,1201,,,36
90226,37,201,D,1204,,,37
90232,38,201,D,1204,,,38
90238,39,201,D,1204,,,39
90244,40,201,D,1204,,,40
90250,41,201,D,1204,,,41
90254,42,201,B,1202,,,42
90262,43,201,D,1204,,,43
90265,44,201,A,1201,,,44
90275,45,201,X,1205,,,45
90281,46,201,X,1205,,,46
90286,47,201,D,1204,,,47
90292,48,201,D,1204,,,48
90298,49,201,D,1204,,,49
90304,50,201,D,1204,,,50
90310,51,201,D,1204,,,51
90316,52,201,D,1204,,,52
90322,53,201,?,1206,,,53
90329,54,201,X,1205,,,54
90334,55,201,D,1204,,,55
90340,56,201,D,1204,,,56
90346,57,201,D,1204,,,57
90352,58,201,D,1204,,,58
90359,59,201,X,1205,,,59
90365,60,201,X,1205,,,60
90370,61,201,D,1204,,,61
90374,62,201,B,1202,,,62
90382,63,201,D,1204,,,63
90388,64,201,D,1204,,,64
90391,65,201,A,1201,,,65
90399,66,201,C,1203,,,66
90407,67,201,X,1205,,,67
90412,68,201,D,1204,,,68
90418,69,201,D,1204,,,69
90425,70,201,X,1205,,,70
90427,71,201,A,1201,,,71
90436,72,201,D,1204,,,72
90441,73,201,C,1203,,,73
90447,74,201,C,1203,,,74
105948,75,201,D,1204,,,75
106183,76,201,D,1204,,,76
90460,1,202,D,1210,,,1
90465,2,202,C,1209,,,2
90469,3,202,A,1207,,,3
90478,4,202,D,1210,,,4
90482,5,202,B,1208,,,5
90488,6,202,B,1208,,,6
90495,7,202,C,1209,,,7
90502,8,202,D,1210,,,8
90506,9,202,B,1208,,,9
90513,10,202,C,1209,,,10
90520,11,202,D,1210,,,11
90525,12,202,C,1209,,,12
90530,13,202,B,1208,,,13
90538,14,202,D,1210,,,14
90543,15,202,C,1209,,,15
90549,16,202,C,1209,,,16
90554,17,202,B,1208,,,17
90561,18,202,C,1209,,,18
90566,19,202,B,1208,,,19
90572,20,202,B,1208,,,20
90579,21,202,C,1209,,,21
90588,22,202,?,1212,,,22
90591,23,202,C,1209,,,23
90597,24,202,C,1209,,,24
90602,25,202,B,1208,,,25
90610,26,202,D,1210,,,26
90616,27,202,D,1210,,,27
90622,28,202,D,1210,,,28
90628,29,202,D,1210,,,29
90634,30,202,D,1210,,,30
90641,31,202,X,1211,,,31
90647,32,202,X,1211,,,32
90652,33,202,D,1210,,,33
90657,34,202,C,1209,,,34
90665,35,202,X,1211,,,35
90670,36,202,D,1210,,,36
90676,37,202,D,1210,,,37
90681,38,202,C,1209,,,38
90688,39,202,D,1210,,,39
90694,40,202,D,1210,,,40
90700,41,202,D,1210,,,41
90706,42,202,D,1210,,,42
90712,43,202,D,1210,,,43
90718,44,202,D,1210,,,44
90725,45,202,X,1211,,,45
90730,46,202,D,1210,,,46
90736,47,202,D,1210,,,47
90742,48,202,D,1210,,,48
90748,49,202,D,1210,,,49
90754,50,202,D,1210,,,50
90760,51,202,D,1210,,,51
90766,52,202,D,1210,,,52
90772,53,202,C,1209,,,53
90780,54,202,?,1212,,,54
90784,55,202,D,1210,,,55
90790,56,202,D,1210,,,56
90796,57,202,D,1210,,,57
90802,58,202,D,1210,,,58
90809,59,202,X,1211,,,59
90815,60,202,X,1211,,,60
90820,61,202,D,1210,,,61
90826,62,202,D,1210,,,62
90834,63,202,?,1212,,,63
90838,64,202,D,1210,,,64
90844,65,202,D,1210,,,65
90852,66,202,?,1212,,,66
90856,67,202,D,1210,,,67
90862,68,202,D,1210,,,68
90868,69,202,D,1210,,,69
90875,70,202,X,1211,,,70
90880,71,202,D,1210,,,71
90886,72,202,D,1210,,,72
90890,73,202,B,1208,,,73
90895,74,202,A,1207,,,74
105949,75,202,D,1210,,,75
106184,76,202,D,1210,,,76
90910,1,203,D,1216,,,1
90915,2,203,D,1216,,,2
90920,3,203,B,1214,,,3
90926,4,203,B,1214,,,4
90934,5,203,D,1216,,,5
90938,6,203,B,1214,,,6
90945,7,203,C,1215,,,7
90952,8,203,D,1216,,,8
90957,9,203,C,1215,,,9
90964,10,203,D,1216,,,10
90970,11,203,D,1216,,,11
90975,12,203,C,1215,,,12
90981,13,203,C,1215,,,13
90986,14,203,B,1214,,,14
90993,15,203,C,1215,,,15
90999,16,203,C,1215,,,16
91005,17,203,C,1215,,,17
91011,18,203,C,1215,,,18
91017,19,203,C,1215,,,19
91023,20,203,C,1215,,,20
91029,21,203,C,1215,,,21
91038,22,203,?,1218,,,22
91041,23,203,C,1215,,,23
91047,24,203,C,1215,,,24
91052,25,203,B,1214,,,25
91060,26,203,D,1216,,,26
91066,27,203,D,1216,,,27
91069,28,203,A,1213,,,28
91078,29,203,D,1216,,,29
91084,30,203,D,1216,,,30
91087,31,203,A,1213,,,31
91093,32,203,A,1213,,,32
91099,33,203,A,1213,,,33
91108,34,203,D,1216,,,34
91111,35,203,A,1213,,,35
91120,36,203,D,1216,,,36
91125,37,203,?,1218,,,37
91132,38,203,D,1216,,,38
91138,39,203,D,1216,,,39
91144,40,203,D,1216,,,40
91150,41,203,D,1216,,,41
91155,42,203,C,1215,,,42
91162,43,203,D,1216,,,43
91167,44,203,C,1215,,,44
91175,45,203,X,1217,,,45
91180,46,203,D,1216,,,46
91186,47,203,D,1216,,,47
91192,48,203,D,1216,,,48
91198,49,203,D,1216,,,49
91204,50,203,D,1216,,,50
91210,51,203,D,1216,,,51
91216,52,203,D,1216,,,52
91222,53,203,C,1215,,,53
91227,54,203,C,1215,,,54
91234,55,203,D,1216,,,55
91240,56,203,D,1216,,,56
91246,57,203,D,1216,,,57
91252,58,203,D,1216,,,58
91259,59,203,X,1217,,,59
91265,60,203,X,1217,,,60
91270,61,203,D,1216,,,61
91276,62,203,D,1216,,,62
91279,63,203,A,1213,,,63
91288,64,203,D,1216,,,64
91293,65,203,C,1215,,,65
91302,66,203,?,1218,,,66
91306,67,203,D,1216,,,67
91312,68,203,D,1216,,,68
91318,69,203,D,1216,,,69
91325,70,203,X,1217,,,70
91327,71,203,A,1213,,,71
91335,72,203,C,1215,,,72
91341,73,203,C,1215,,,73
91346,74,203,B,1214,,,74
105950,75,203,D,1216,,,75
106185,76,203,D,1216,,,76
91362,1,204,?,1224,,,1
91365,2,204,B,1220,,,2
91369,3,204,A,1219,,,3
91378,4,204,D,1222,,,4
91382,5,204,B,1220,,,5
91388,6,204,B,1220,,,6
91394,7,204,B,1220,,,7
91399,8,204,A,1219,,,8
91406,9,204,B,1220,,,9
91412,10,204,B,1220,,,10
91420,11,204,D,1222,,,11
91425,12,204,C,1221,,,12
91429,13,204,A,1219,,,13
91436,14,204,B,1220,,,14
91442,15,204,B,1220,,,15
91448,16,204,B,1220,,,16
91455,17,204,C,1221,,,17
